
########################################################################################
# ebrains: 4 jobs
########################################################################################
[1/4] ebrains__104638-Wheel-HeadFixed__Wheel-HeadFixed     overlap  7/13  p=0.0000 SEQ | INDEP  3/5  p=0.0012 SEQ [28s]
[319/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY05- overlap  1/16  p=0.5599 no  | INDEP  1/6  p=0.2649 no  [4s]
[320/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY05- overlap  2/16  p=0.1892 no  | INDEP  0/6  p=1.0000 no  [1s]
[321/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY06- overlap  1/16  p=0.5599 no  | INDEP  0/6  p=1.0000 no  [4s]
[322/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY06- overlap  2/16  p=0.1892 no  | INDEP  0/6  p=1.0000 no  [1s]
[323/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY08- overlap  2/16  p=0.1892 no  | INDEP  1/6  p=0.2649 no  [4s]
[324/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY08- overlap  1/16  p=0.5599 no  | INDEP  0/6  p=1.0000 no  [1s]
[325/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY09- overlap  0/16  p=1.0000 no  | INDEP  0/6  p=1.0000 no  [4s]
[326/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY09- overlap  2/16  p=0.1892 no  | INDEP  0/6  p=1.0000 no  [1s]
[327/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY10- overlap  0/17  p=1.0000 no  | INDEP  0/6  p=1.0000 no  [5s]
[328/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY10- overlap  5/17  p=0.0012 SEQ | INDEP  2/6  p=0.0328 SEQ [1s]
[329/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY11- overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [3s]
[330/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY11- overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [1s]
[331/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY12- overlap  1/20  p=0.6415 no  | INDEP  0/7  p=1.0000 no  [8s]
[332/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY12- overlap  2/20  p=0.2642 no  | INDEP  0/7  p=1.0000 no  [1s]
[333/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY13- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [4s]
[334/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY13- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[335/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY14- overlap  0/8   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [3s]
[336/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY14- overlap  0/8   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [1s]
[337/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY15- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[338/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY15- overlap  4/12  p=0.0022 SEQ | INDEP  1/4  p=0.1855 no  [1s]
[339/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY16- overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[340/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY16- overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[341/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY17- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [4s]
[342/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY17- overlap  2/12  p=0.1184 no  | INDEP  1/4  p=0.1855 no  [1s]
[343/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY18- overlap  1/17  p=0.5819 no  | INDEP  1/6  p=0.2649 no  [4s]
[344/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY18- skipped too small [0s]
[345/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY19- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[346/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY19- skipped too small [0s]
[347/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY20- overlap  0/16  p=1.0000 no  | INDEP  0/6  p=1.0000 no  [4s]
[348/436] 001701__sub-StickPin-sub-StickPin-ses-StickPin-DY20- skipped too small [0s]
[349/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  2/19  p=0.2453 no  | INDEP  1/7  p=0.3017 no  [3s]
[350/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  1/19  p=0.6226 no  | INDEP  0/7  p=1.0000 no  [2s]
[351/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  2/14  p=0.1530 no  | INDEP  2/5  p=0.0226 SEQ [3s]
[352/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  1/14  p=0.5123 no  | INDEP  0/5  p=1.0000 no  [2s]
[353/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  1/14  p=0.5123 no  | INDEP  1/5  p=0.2262 no  [3s]
[354/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/14  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [1s]
[355/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  2/13  p=0.1354 no  | INDEP  0/5  p=1.0000 no  [3s]
[356/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [2s]
[357/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/14  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [6s]
[358/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/14  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [2s]
[359/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  1/13  p=0.4867 no  | INDEP  1/5  p=0.2262 no  [3s]
[360/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [2s]
[361/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[362/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[363/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[364/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[365/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/15  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [4s]
[366/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/15  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [2s]
[367/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/8   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [2s]
[368/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/8   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [1s]
[369/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [3s]
[370/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [1s]
[371/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [2s]
[372/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  1/9   p=0.3698 no  | INDEP  0/3  p=1.0000 no  [1s]
[373/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[374/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[375/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[376/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[377/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [3s]
[378/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  1/13  p=0.4867 no  | INDEP  1/5  p=0.2262 no  [1s]
[379/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[380/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[381/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [3s]
[382/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [1s]
[383/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[384/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[385/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [3s]
[386/436] 001701__sub-StrappyReeboks-sub-StrappyReeboks-ses-St overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [1s]
[387/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY01-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[388/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY01-g1- overlap  1/10  p=0.4013 no  | INDEP  0/4  p=1.0000 no  [1s]
[389/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY03-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[390/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY03-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[391/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY04-g1- overlap  1/10  p=0.4013 no  | INDEP  0/4  p=1.0000 no  [3s]
[392/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY04-g1- overlap  1/10  p=0.4013 no  | INDEP  0/4  p=1.0000 no  [1s]
[393/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY05-g1- overlap  0/16  p=1.0000 no  | INDEP  0/6  p=1.0000 no  [3s]
[394/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY05-g1- overlap  1/16  p=0.5599 no  | INDEP  0/6  p=1.0000 no  [2s]
[395/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY06-g1- overlap  2/16  p=0.1892 no  | INDEP  1/6  p=0.2649 no  [3s]
[396/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY06-g1- overlap  2/16  p=0.1892 no  | INDEP  2/6  p=0.0328 SEQ [2s]
[397/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY07-g1- overlap  1/16  p=0.5599 no  | INDEP  1/6  p=0.2649 no  [4s]
[398/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY07-g1- overlap  2/16  p=0.1892 no  | INDEP  1/6  p=0.2649 no  [2s]
[399/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY08-g1- overlap  0/16  p=1.0000 no  | INDEP  0/6  p=1.0000 no  [4s]
[400/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY08-g1- overlap  0/16  p=1.0000 no  | INDEP  0/6  p=1.0000 no  [2s]
[401/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY09-g1- overlap  1/16  p=0.5599 no  | INDEP  0/6  p=1.0000 no  [4s]
[402/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY09-g1- overlap  5/16  p=0.0009 SEQ | INDEP  2/6  p=0.0328 SEQ [3s]
[403/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY10-g1- overlap  3/16  p=0.0429 SEQ | INDEP  1/6  p=0.2649 no  [4s]
[404/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY10-g1- overlap  4/16  p=0.0070 SEQ | INDEP  2/6  p=0.0328 SEQ [3s]
[405/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY11-g1- overlap  2/18  p=0.2265 no  | INDEP  0/6  p=1.0000 no  [3s]
[406/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY11-g1- overlap  1/18  p=0.6028 no  | INDEP  1/6  p=0.2649 no  [3s]
[407/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY12-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[408/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY12-g1- overlap  4/10  p=0.0010 SEQ | INDEP  1/4  p=0.1855 no  [2s]
[409/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY13-g1- overlap  1/12  p=0.4596 no  | INDEP  0/4  p=1.0000 no  [3s]
[410/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY13-g1- overlap  4/12  p=0.0022 SEQ | INDEP  1/4  p=0.1855 no  [2s]
[411/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY14-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [3s]
[412/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY14-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[413/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY15-g1- overlap  0/13  p=1.0000 no  | INDEP  0/5  p=1.0000 no  [3s]
[414/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY15-g1- overlap  2/13  p=0.1354 no  | INDEP  1/5  p=0.2262 no  [2s]
[415/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY16-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[416/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY16-g1- overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[417/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY17-g1- overlap  1/12  p=0.4596 no  | INDEP  1/4  p=0.1855 no  [2s]
[418/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY17-g1- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[419/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY18-g1- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[420/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY18-g1- overlap  0/12  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[421/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY19-g1- overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [2s]
[422/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY19-g1- overlap  0/9   p=1.0000 no  | INDEP  0/3  p=1.0000 no  [2s]
[423/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY20-g1- overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [2s]
[424/436] 001701__sub-TopCoat-sub-TopCoat-ses-TopCoat-DY20-g1- overlap  0/11  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[425/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY01-g1-beh overlap  2/10  p=0.0861 no  | INDEP  1/4  p=0.1855 no  [3s]
[426/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY01-g1-beh overlap  1/10  p=0.4013 no  | INDEP  0/4  p=1.0000 no  [1s]
[427/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY02-g1-beh overlap  4/10  p=0.0010 SEQ | INDEP  1/4  p=0.1855 no  [3s]
[428/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY02-g1-beh overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [1s]
[429/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY03-g1-beh overlap  0/10  p=1.0000 no  | INDEP  0/4  p=1.0000 no  [4s]
[430/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY03-g1-beh overlap  2/10  p=0.0861 no  | INDEP  2/4  p=0.0140 SEQ [1s]
[431/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY04-g1-beh overlap  1/10  p=0.4013 no  | INDEP  0/4  p=1.0000 no  [3s]
[432/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY04-g1-beh overlap  1/10  p=0.4013 no  | INDEP  1/4  p=0.1855 no  [1s]
[433/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY05-g1-beh overlap  1/16  p=0.5599 no  | INDEP  1/6  p=0.2649 no  [4s]
[434/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY05-g1-beh overlap  6/16  p=0.0001 SEQ | INDEP  3/6  p=0.0022 SEQ [1s]
[435/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY06-g1-beh overlap  4/16  p=0.0070 SEQ | INDEP  2/6  p=0.0328 SEQ [4s]
[436/436] 001701__sub-TopHat-sub-TopHat-ses-TopHat-DY06-g1-beh overlap  3/16  p=0.0429 SEQ | INDEP  1/6  p=0.2649 no  [1s]
